고객번호,기호품구매횟수,기호품1,기호품2,기호품3,기호품4,기호품5,기호품6,기호품7
8620,14,9112,10250,9377,3104,2356,41285,17569
8621,31,7617,15678,37509,30730,8534,32493,64814
8622,10,0,17161,0,7317,7727,30187,0
8623,40,41330,17172,57756,19306,23657,40418,52662
8624,37,35524,70973,115691,41681,36215,0,6532
8625,28,32279,21631,41690,40264,29227,40170,0
8626,147,113969,63226,92351,88792,166275,168667,88137
8627,34,40542,52432,9039,27847,71603,42293,22580
8628,24,23617,36361,0,29088,9102,9652,32210
8629,32,17516,7210,26211,36484,61127,86238,57301
8630,578,175313,228453,208042,151031,159798,179985,165686
8631,32,20172,0,27115,80170,136228,65198,17108
8632,164,97783,68811,129499,48365,121911,96082,82993
8634,24,242570,4107511,59338,80347,0,0,0
8635,50,21549,46396,139226,16141,63998,69101,66098
8636,7,0,0,0,0,0,24557,79174
8637,49,1438030,278866,690278,20974,1544726,55119,457778
8638,150,119137,187166,147596,110649,64071,111546,133535
8639,33,13284,25546,10744,86723,32768,24858,12614
8640,32,33301,117059,29555,83655,122950,80458,25723
8641,60,289437,156263,276181,109082,38219,50732,48067
8642,39,0,4120,41803,28912,50974,70776,93590
8643,8,58453,3090,16699,0,11125,0,0
8644,18,23400,20149,46435,2217,5057,34744,0
8645,149,112584,77369,122733,228424,106933,69379,40722
8646,33,16335,43985,0,90883,170949,104983,98117
8647,28,0,0,46977,13303,27054,40930,79669
8648,74,0,28215,18925,39606,26782,51583,71900
8649,108,114838,178967,164941,141746,217208,87921,42177
8650,354,158806,208548,197999,189079,188594,213479,289911
8651,8,45266,71076,0,0,28419,0,0
8652,51,114122,116120,60727,42435,58305,59772,0
8653,28,0,10301,8383,154042,27914,51043,9686
8654,33,14722,35640,23330,20326,22756,39914,28144
8655,731,315270,280673,110254,117982,178893,548720,583663
8656,97,10627,40820,27194,34613,91935,131449,146521
8657,30,633770,56026,167686,212114,49172,19613,0
8658,38,13581,140564,44447,60696,51376,2145,15971
8659,83,89499,127514,227768,218161,126319,139296,127881
8660,83,135631,96695,40582,65883,74992,90645,119043
8661,55,40868,52443,98915,29522,25375,44460,35375
8662,26,19091,2215,24912,44784,58254,31623,87564
8663,300,133961,211476,271031,136429,85267,133979,125989
8664,204,153446,158891,252457,256863,208573,207079,271939
8665,60,90534,42747,167891,52818,7383,47934,94491
8666,17,24601,69633,49712,25719,80201,0,33787
8667,30,4428,0,0,0,47533,34262,34686
8668,52,4920,15121,63744,34710,21441,74411,233714
8669,66,51259,78029,146198,82343,58204,200354,286940
8670,103,73341,194167,179143,80496,150964,129839,174318
8671,30,15045,7922,70330,81960,7160,29941,67754
8672,78,62133,65832,133770,55481,176481,78560,94592
8673,94,129490,42573,157846,137727,132789,427661,72258
8674,188,167833,201309,280711,190979,247314,199715,106157
8675,82,161816,66101,101027,13471,13674,76465,55301
8676,12,10057,0,12755,0,9102,23699,3942
8677,3,1171,0,0,0,22573,0,21398
8678,85,744682,787400,192068,356615,331976,282347,210469
8679,36,40051,136290,30911,15804,19882,26499,0
8680,19,4487,23156,214776,4390,10012,83352,8097
8681,106,226138,121034,212946,317934,349424,247949,288653
8682,10,11385,0,13106,5126,8363,17157,2252
8683,7,0,0,0,15289,10114,6434,28336
8684,23,45907,6592,25759,35032,14492,42679,0
8686,188,79868,191257,180442,160084,136774,170308,126238
8687,397,63816,228734,327282,202283,236186,391702,322629
8688,19,12989,3070,9604,1330,11882,13726,11376
8689,9,3936,7829,3920,0,23666,10616,20834
8690,77,59023,191669,206119,87425,52731,85359,150588
8691,68,170330,93090,94497,85405,107124,46196,139192
8692,75,61582,74257,78792,53938,248216,24450,29011
8693,45,4094,34724,62455,79194,79816,18261,90482
8694,83,302695,394523,574621,490153,1025453,532460,38292
8695,18,0,40792,30279,1774,16182,31848,30746
8696,469,181309,185819,192333,151284,269574,312133,266408
8697,109,80700,114458,40674,51762,97909,60149,146861
8698,15,13403,0,23624,19830,15160,0,145588
8699,90,11779,20034,118809,165758,66577,118043,65996
8700,52,22927,51288,62307,45496,36185,38861,27323
8701,54,50227,26637,78499,56493,62470,43398,27153
8702,56,18285,34187,30562,24388,17344,46593,11826
8703,12,2952,0,22143,58620,0,0,19146
8704,80,93373,37402,77298,49537,24759,30111,122474
8705,437,381594,311348,434940,474732,242759,450497,856128
8706,22,0,0,76263,9046,24272,106590,15091
8707,67,189607,98372,277413,98156,56179,211948,291209
8708,78,36900,154553,153927,41328,27508,132112,47246
8709,109,291563,369448,243983,88390,95764,201406,120270
8710,219,140007,164762,128066,106172,121447,218221,91642
8711,84,65273,71484,56258,30210,21460,17157,16319
8712,52,97460,207233,190960,223882,40091,0,78860
8713,352,46680,60730,128458,109274,192431,210145,271719
8714,20,0,0,43564,34763,37420,42829,23650
8715,74,32416,15133,27531,21690,74951,117281,28089
8716,46,121000,48414,40221,80135,81312,26422,221236
8717,23,10726,3502,7785,3813,25081,20160,61155
8718,38,0,0,16945,33790,45002,24233,12592
8719,3,0,0,0,5560,5866,0,0
8720,33,31559,37908,18709,23119,1011,33844,18357
8721,37,0,8240,62138,14190,25051,35923,43585
8722,9,7676,0,19207,5055,44520,0,9122
8723,29,18107,138362,33781,5232,32192,0,8897
8724,26,974,196271,38775,6385,15170,106162,31871
8725,113,136971,176631,519404,172396,4410,13833,12107
8726,26,91468,37382,0,421424,406444,404872,92013
8727,94,63352,48805,72487,71488,21674,132850,79591
8728,121,135554,172097,235339,246523,496667,401270,209727
8729,15,0,15132,27037,2341,69207,9844,0
8730,50,14760,24309,7344,25277,23765,42788,29847
8731,30,8640,8384,6779,4789,11125,40341,47978
8732,45,98327,80286,2734,79416,78765,46679,69589
8733,17,11218,12145,13445,6829,14766,8364,31029
8734,41,58599,697018,4520,31527,35316,34969,173630
8735,3,0,0,0,0,9304,8579,0
8736,27,38969,35538,1469,0,22149,44394,48653
8737,62,41084,60456,82498,74282,60167,84628,23313
8738,15,17713,0,13557,0,38634,59751,20385
8739,29,48042,44737,15252,62432,44621,41737,119313
8740,20,6101,11742,45192,9755,29349,2144,15024
8741,16,0,0,56265,48244,33071,15110,9460
8742,33,558057,29377,60491,64598,30341,0,1126
8743,25,0,36917,193740,33699,64221,33392,76696
8744,14,16335,3997,13467,13693,8597,12760,21399
8745,74,104604,64143,334986,88756,164750,67933,87463
8746,14,7617,7973,0,98332,19925,3539,4494
8747,29,30703,0,124132,46080,126621,151736,99852
8748,101,114446,51626,85324,81181,81718,93541,93478
8749,46,112281,32736,18258,69554,28722,66077,107848
8750,144,183477,63638,51248,118428,230004,295051,296854
8751,11,0,0,10168,10270,11924,0,79399
8752,37,10333,102680,50164,56084,30847,39119,24552
8753,17,7617,15914,78612,28201,30483,3539,0
8754,13,1968,4944,5649,74495,40858,5029,12783
8755,46,13511,41791,2429,51312,34537,30819,52312
8756,50,0,26864,52175,72348,39707,70121,33268
8757,381,216062,153559,151173,91760,90616,113454,196109
8758,43,7518,42645,9954,45495,90961,279345,159948
8759,37,4625,13576,48593,57857,74891,62946,102284
8760,47,144605,45282,284655,231463,10518,115705,361631
8761,35,44392,96910,34459,16939,35397,10723,116338
8762,63,81422,36340,33555,63054,71775,62678,60591
8763,138,82130,102328,87130,249899,95238,265736,148034
8764,65,54133,11330,107896,66165,53338,126526,177269
8765,19,8502,33220,121228,47242,1092,3860,36084
8766,29,9998,9301,42820,68463,20227,30540,43811
8767,21,16384,1535,13603,20778,19063,5663,3829
8768,49,22633,12814,35906,96825,45329,42507,96755
8769,31,20468,31500,16021,13072,21886,39720,16274
8770,0,0,0,0,0,0,0,0
8771,23,454791,56656,1243,10066,8900,30443,20441
8772,18,0,6695,0,12593,50972,116197,22738
8773,43,54488,14339,34911,72348,32950,62410,340313
8774,125,188053,120975,239491,77767,56341,88118,100291
8775,31,44479,14834,22032,0,29006,48770,42278
8776,41,8571,11310,70240,59135,61339,38133,47154
8777,17,4625,24721,7005,3991,7686,37211,68136
8778,30,69297,42490,51880,48466,20682,100896,33899
8779,62,37177,26720,160557,25798,161310,70163,103266
8780,109,205588,118768,151372,365392,388968,206607,67844
8781,266,161786,316549,211449,173822,153591,129318,137578
8782,225,139749,199069,184227,363950,177950,430282,299984
8783,20,17713,35023,0,81057,72808,21447,38292
8784,224,272937,252832,437234,271521,235725,341164,258602
8785,21,25526,8889,0,28822,2215,24160,2365
8786,21,0,16996,19829,36538,101540,66163,11082
8787,151,224883,273710,319850,102145,97603,13726,65928
8788,64,197579,69027,206350,276305,90870,99450,138909
8789,26,984,2132,2260,12416,65587,102730,35070
8791,18,13855,1442,35250,2794,28996,11281,21724
8792,142,121362,398745,454586,272410,519028,512068,235742
8793,394,85310,83013,100892,107868,164935,222883,142849
8794,13,27751,3708,46662,1862,12055,23484,2703
8795,90,338552,150186,371333,31075,82072,78044,65411
8796,24,18343,2843,15274,30277,24880,61981,23876
8797,19,1870,2266,26268,18092,47726,4020,5282
8798,11,0,14421,7909,57644,11125,30026,0
8799,67,30103,57437,68376,104360,62119,154641,157176
8800,7,36312,0,8734,2217,0,858,6306
8801,20,12793,2884,20450,5321,0,74464,188138
8802,39,107351,82098,78747,61059,80908,95128,89771
8803,60,18501,17614,43499,70541,61695,7507,36826
8804,78,0,107056,115467,118146,62300,92197,119146
8805,175,86573,107191,71428,85689,215805,96317,159439
8806,37,51562,21528,25532,11672,10113,8471,76021
8807,33,39205,62938,161144,54478,98810,115877,41872
8808,131,54967,53656,100102,91170,132274,85561,103082
8809,94,22221,177585,201964,178868,213962,195748,438237
8810,9,1122,8962,14710,3725,0,0,31805
8811,21,6081,17637,21207,3006,0,5351,8447
8812,52,37177,58579,11186,46124,18810,20525,66369
8813,29,370005,4656,30257,252199,143047,202961,95167
8814,74,48610,146887,92524,16497,39038,16085,0
8815,57,115706,13597,68443,42356,62370,95995,132535
8816,113,53266,170241,151427,198658,85682,297619,62068
8817,45,48217,19055,24970,60857,21744,1609,20384
8818,25,0,11599,10169,8726,26781,15656,36817
8819,141,39638,315742,284115,72863,123941,70851,199872
8820,63,37079,54655,30471,57095,43146,48203,27751
8821,31,18688,0,69417,18216,66629,22046,11701
8822,41,270614,15409,0,73928,23989,18122,11825
8823,14,0,0,0,21195,0,44609,271555
8824,13,39687,0,23115,0,12450,9308,0
8825,26,15115,24207,47362,15830,127229,131491,76920
8826,78,16246,57839,54952,70725,39543,16557,6982
8827,26,55580,19263,66206,5321,61844,58431,57101
8828,22,39364,55830,44628,6208,20429,0,22073
8829,92,46642,104852,64050,58833,38280,28996,62483
8830,8,20665,25134,0,52988,53602,0,0
8831,59,26472,13391,24585,17027,28276,63429,52913
8832,227,27632,53051,272684,191343,283050,299955,430905
8833,45,22140,34240,44063,67773,48960,53207,45499
8834,5,32552,4326,8745,0,0,0,0
8835,38,60332,41204,163981,41219,18103,64288,123108
8836,14,84137,0,0,1287809,0,793532,0
8837,36,72465,77762,41340,43278,36004,27924,8717
8838,12,0,5047,5197,11831,6411,25329,8785
8839,43,18942,23796,11355,60393,36410,33028,69263
8840,706,402097,196405,483033,665181,612979,323179,463924
8841,44,58523,58777,43725,79762,148283,39827,83521
8842,80,36017,7829,32040,29230,41121,38550,73194
8843,13,10746,8775,6779,0,24778,19731,7320
8844,49,30505,39246,48119,83362,108114,112595,26468
8845,25,0,20128,38922,39916,49112,3860,59554
8846,39,61503,20602,71629,135066,259058,234307,171794
8847,67,12753,39813,19942,39243,60286,34166,60613
8849,20,16306,20107,0,17027,6423,12117,8098
8850,19,89430,84467,0,24220,47291,90592,0
8851,101,36360,101012,35490,61230,53207,226403,291254
8852,66,36410,22456,35768,22606,25911,59932,38878
8853,303,53661,61044,189100,218411,202080,241012,179386
8854,23,0,6932,10564,8868,61694,58892,47211
8855,1239,365384,382667,422169,341459,378599,378636,299022
8856,57,86793,91925,39996,270484,73678,182362,184702
8857,20,33299,0,31295,24210,22847,0,40319
8858,77,74129,28141,74117,105595,66659,205739,929702
8859,40,56082,36260,234885,57751,203577,107051,50072
8860,127,9920,15997,90058,50533,74941,247325,231271
8861,15,0,19634,0,15963,10417,16942,83578
8862,19,3926,18995,0,0,8252,18787,4494
8863,48,14268,33478,79300,53280,106315,168455,55083
8864,22,8531,24207,9027,9569,21137,0,14224
8865,34,70261,0,36946,1774,99914,65701,143581
8866,64,119799,72015,97198,22481,135848,101711,59758
8867,30,433752,77256,229620,47446,81920,76007,201458
8868,51,128557,98619,73404,1442170,44307,49724,18909
8869,33,24287,21581,38741,60039,11479,53338,6870
8870,41,37788,50473,42965,25205,35599,30582,80705
8871,73,80798,22600,46558,57192,230448,164078,40093
8872,6,0,0,0,0,0,29542,15598
8873,112,23293,145120,146345,83268,67458,71299,45049
8874,15,21768,37290,24200,45123,23807,30455,0
8875,57,49350,52988,21061,23147,7080,27785,29553
8876,56,1968,63566,65518,49211,189909,48364,27930
8877,11,0,10249,5649,5321,5764,29060,0
8878,350,88814,95901,112356,103245,60724,110731,65131
8879,130,21017,20940,81021,50596,51992,91408,87349
8880,81,87277,48826,113410,98323,78574,155328,257591
8881,22,286457,118254,169471,143074,39240,30562,13132
8882,17,13590,10754,12406,11086,8394,5523,58789
8884,108,301141,164475,168971,215988,199034,86450,32480
8885,355,2706,355818,1085063,275548,181780,198718,52808
8886,65,15754,320564,215805,352562,170513,260365,16555
8887,3,0,0,4519,4292,0,0,0
8888,27,0,35115,7909,4354,16031,35301,0
8889,21,3739,0,19546,31927,40453,22518,30070
8890,50,31333,80029,89435,154451,49982,140733,106699
8891,123,108306,111743,139599,103893,240613,150204,346754
8893,20,38181,22146,9603,10642,0,0,16105
8894,70,131785,139452,128775,387921,70319,147769,382367
8895,207,249284,400944,199904,91738,183189,207111,354806
8896,328,134516,145383,197428,84381,115600,150024,149775
8897,24,44971,43573,18190,25718,138253,51901,18358
8898,30,23568,22763,16429,13533,6635,23870,26253
8899,137,49339,116326,103044,78395,71938,102137,179836
8900,40,9546,18511,29455,42540,8697,17414,53832
8901,250,128653,183118,174702,133490,40990,180615,147590
8902,46,113854,89432,103491,115245,24373,44159,4730
8903,95,68205,43597,51972,35519,39391,40920,35811
8904,102,391111,445080,609249,132581,162575,481910,260126
8905,28,45463,31457,15930,17736,13936,5898,67009
8906,81,20692,36456,64830,44627,21590,28300,36964
8907,6,73214,0,37939,0,0,0,61943
8908,51,208422,320913,154094,119138,50620,110021,172987
8909,12,32475,0,0,8868,20228,53080,0
8910,33,312005,56603,195005,16140,28490,257362,361068
8911,63,33497,85466,54512,139403,49506,41146,32637
8912,78,106199,98888,1511899,938468,64726,618739,237756
8913,11,21157,0,0,19900,6573,2681,14416
8914,33,8856,0,63778,18445,74385,87986,34282
8915,1,2657,0,0,0,0,0,0
8916,58,41094,60538,62286,85516,58164,6906,129169
8917,25,2362,16110,31601,33203,17528,27388,37200
8918,11,181263,28966,56490,94892,0,48255,25970
8919,18,11415,41203,20223,40528,29491,13726,20047
8920,29,19800,68088,28697,43223,91822,21822,58057
8921,153,57987,112217,89042,323871,143055,100495,54163
8922,16,0,19263,0,10642,188113,0,3177543
8923,38,28735,62269,52977,25409,15979,67064,9684
8924,20,0,19572,41238,18091,78279,16300,32549
8925,163,99446,99104,151799,167925,82892,193475,204502
8926,34,10333,14359,35928,35155,66295,65048,103208
8927,27,43212,24310,30278,47950,11166,38229,82552
8928,43,19307,11043,33387,40210,273218,61263,38460
8929,57,0,41614,45757,31748,17698,87180,111498
8930,110,64968,86755,80296,47410,211792,238466,117938
8931,115,396858,204346,39756,28520,23099,32223,57077
8932,36,8856,6696,22653,94697,43812,62442,31354
8933,62,120361,63742,101432,117807,81374,64276,62054
8934,22,5412,1535,0,31155,54349,37199,30915
8935,4,5904,2060,0,0,0,0,19709
8936,25,21974,22384,23319,13037,3894,19730,12884
8937,25,0,10301,0,0,57647,181977,64026
8938,27,10923,8693,32042,26694,73284,41649,51355
8939,80,4930,19334,97921,112389,46452,83491,15767
8940,13,0,23413,0,2661,1396,50711,6420
8941,143,92266,155812,839776,142355,164055,159640,158449
8942,35,7675,18118,15817,20929,12227,7399,160173
8943,43,32966,33890,737426,22349,45006,226661,117184
8944,91,57880,92757,40209,33965,28165,77425,184095
8945,53,3444,16480,37282,27494,34831,33478,48551
8946,65,98002,82117,144129,110403,75235,100007,92328
8947,32,39362,68336,22370,109798,28379,25983,61943
8948,48,13285,69602,45192,69705,17598,42893,103275
8949,19,169020,55624,122020,18535,0,19463,21398
8950,9,13482,17717,6779,3547,4551,0,6025
8951,29,58462,14461,43430,17542,42032,28545,70930
8952,62,38083,51545,138818,102696,102621,22251,143075
8953,4,0,0,0,0,11206,7764,0
8954,89,13639,69234,29249,78406,45188,44685,56165
8955,37,65587,79111,143714,23058,103764,53618,61267
8956,16,1968,8034,6778,10465,12641,1072,1126
8957,68,28576,70695,84463,27501,280073,101275,20904
8958,50,2066,25256,31125,16822,10487,22552,15078
8959,38,14613,63947,55101,46116,94966,25253,12389
8960,104,80561,136793,56998,44699,100174,85841,67844
8961,33,10844,17100,30550,27563,10498,14938,12389
8962,33,13481,17737,87866,21400,14058,13919,100154
8963,21,101977,14358,52175,7095,4399,14155,45049
8964,7,0,0,0,27492,5664,40749,0
8965,36,0,30697,88351,21968,35499,33714,8447
8966,13,537294,38629,33781,14190,8293,10723,428755
8967,23,526362,8241,13727,36538,193169,325176,148144
8968,33,46298,23175,25421,39199,5057,47912,87282
8969,201,45917,68904,59134,60619,86222,109898,118449
8970,51,40847,69274,37735,29921,107901,53722,23167
8971,51,21353,233870,35882,44963,12642,23054,31871
8972,15,82661,16997,33217,31572,20733,19323,0
8973,17,38329,20591,5107,18162,3337,4343,5383
8974,63,138516,262589,99920,145077,44187,61907,89861
8975,56,30033,88115,48267,11175,63350,50344,31737
8976,49,69858,70663,97164,79594,70694,0,141005
8977,25,54321,43913,27341,17720,0,196560,1250
8978,6,0,0,9355,0,6068,9040,9562
8979,87,35701,76711,40209,37319,56070,92908,64556
8980,39,54024,54244,222289,60242,387551,74913,87800
8981,76,32473,33993,11298,352794,63510,40748,9009
8982,24,40976,37021,35884,31846,11044,9757,12006
8983,109,56072,73650,113669,230383,170737,62454,26884
8984,201,4081665,7500674,4677411,9483160,6229150,11804862,7255618
8985,41,326214,130408,55169,94343,17567,0,69601
8986,84,53130,104358,185538,67195,49142,68588,89513
