고객번호,기호품구매횟수,기호품1,기호품2,기호품3,기호품4,기호품5,기호품6
9663,49.0,36468.0,49762.0,19997.0,51009.0,50468.0,56727.0
9664,115.0,73736.0,63866.0,78341.0,139152.0,109623.0,167916.0
9665,31.0,23823.0,38474.0,76477.0,40014.0,11337.0,2187.0
9666,7.0,29129.0,37392.0,3615.0,3281.0,0.0,2681.0
9667,37.0,102223.0,45509.0,59090.0,72757.0,44428.0,42678.0
9668,33.0,39500.0,62773.0,80408.0,78619.0,57233.0,23592.0
9669,21.0,37867.0,34395.0,24675.0,32752.0,24667.0,20267.0
9670,18.0,76757.0,107716.0,11976.0,887.0,0.0,0.0
9671,99.0,265006.0,216918.0,201400.0,220692.0,158983.0,0.0
9672,25.0,33163.0,36795.0,30393.0,37381.0,33951.0,40321.0
9673,22.0,66128.0,6428.0,87561.0,94793.0,78674.0,8300.0
9675,10.0,50797.0,0.0,0.0,21905.0,47574.0,2681.0
9676,72.0,71886.0,76884.0,235983.0,58086.0,72634.0,13726.0
9677,36.0,34983.0,46787.0,87280.0,16300.0,26337.0,27346.0
9678,67.0,19731.0,12886.0,83480.0,40067.0,90709.0,68811.0
9679,17.0,46053.0,23981.0,29149.0,10997.0,26123.0,59010.0
9680,26.0,24050.0,31850.0,63948.0,24256.0,27458.0,2949.0
9681,102.0,68372.0,114174.0,89706.0,57271.0,81993.0,80897.0
9682,198.0,6051.0,8016.0,31670.0,110441.0,84092.0,81494.0
9683,14.0,0.0,0.0,5084.0,17550.0,16688.0,56297.0
9684,65.0,124582.0,191266.0,245575.0,230463.0,230893.0,156285.0
9685,75.0,21157.0,38215.0,65079.0,32414.0,82629.0,87612.0
9686,35.0,22633.0,18335.0,14067.0,10624.0,32890.0,82419.0
9687,92.0,31253.0,72393.0,114686.0,42755.0,61995.0,109710.0
9688,23.0,0.0,9786.0,0.0,8868.0,58529.0,96855.0
9689,14.0,9841.0,195099.0,16947.0,53627.0,106687.0,0.0
9690,34.0,55175.0,23207.0,100733.0,86645.0,103816.0,84544.0
9691,20.0,2952.0,49238.0,47847.0,36362.0,48848.0,12654.0
9692,12.0,0.0,5459.0,9604.0,17694.0,28317.0,0.0
9693,159.0,25309.0,42088.0,26540.0,123497.0,118237.0,163023.0
9694,21.0,6888.0,5686.0,20699.0,65927.0,36218.0,36137.0
9695,33.0,12004.0,35485.0,10507.0,7983.0,23402.0,35387.0
9696,221.0,73772.0,245868.0,142720.0,62859.0,226001.0,272764.0
9697,29.0,7971.0,29872.0,3276.0,24503.0,41363.0,66700.0
9698,25.0,21924.0,47726.0,49485.0,19564.0,0.0,14219.0
9699,122.0,27043.0,42038.0,34708.0,53214.0,48442.0,65962.0
9700,30.0,12301.0,20497.0,27115.0,46189.0,18041.0,10766.0
9701,60.0,255009.0,2257227.0,207941.0,168499.0,2151914.0,815406.0
9702,35.0,64848.0,79441.0,51066.0,11174.0,45712.0,17586.0
9703,10.0,8995.0,86836.0,39069.0,0.0,3034.0,0.0
9704,21.0,14170.0,2060.0,2056.0,91300.0,146647.0,167659.0
9705,68.0,110214.0,31890.0,167301.0,154884.0,56576.0,106225.0
9706,9.0,88861.0,42027.0,13094.0,0.0,8657.0,0.0
9707,70.0,48573.0,118872.0,101491.0,81857.0,183258.0,104293.0
9708,39.0,26372.0,17717.0,37794.0,140385.0,57647.0,90763.0
9709,13.0,113166.0,11795.0,0.0,20974.0,3540.0,15978.0
9710,41.0,53137.0,63403.0,15253.0,28290.0,27508.0,12654.0
9711,17.0,108247.0,10651.0,145148.0,21861.0,10012.0,5361.0
9712,26.0,30112.0,51711.0,13502.0,11308.0,29815.0,41822.0
9713,88.0,11563.0,18952.0,118551.0,85847.0,102004.0,131072.0
9714,31.0,25989.0,45969.0,10179.0,27322.0,3944.0,14798.0
9715,17.0,12488.0,4120.0,8474.0,14810.0,12136.0,39429.0
9716,30.0,12577.0,2266.0,16789.0,31131.0,34992.0,55741.0
9717,32.0,13087.0,80553.0,13896.0,15263.0,66861.0,28857.0
9718,122.0,345777.0,234603.0,212598.0,297675.0,110158.0,98213.0
9719,77.0,207762.0,125979.0,47384.0,36788.0,24182.0,83866.0
9720,58.0,13580.0,94892.0,145815.0,78930.0,123284.0,48791.0
9721,18.0,101957.0,0.0,12225.0,2217.0,11105.0,43418.0
9722,42.0,0.0,45726.0,29987.0,52510.0,19620.0,155821.0
9723,193.0,107215.0,52058.0,143708.0,55017.0,101940.0,133611.0
9724,542.0,398910.0,402394.0,470128.0,380611.0,367733.0,364666.0
9725,86.0,97284.0,82140.0,270420.0,166566.0,125408.0,158460.0
9726,36.0,34933.0,27636.0,128436.0,96302.0,77773.0,53811.0
9727,23.0,0.0,8240.0,44288.0,4434.0,36995.0,66163.0
9728,2.0,0.0,2009.0,0.0,2661.0,0.0,0.0
9729,18.0,23814.0,14184.0,29002.0,0.0,24424.0,26467.0
9730,9.0,19681.0,0.0,0.0,13657.0,32970.0,10326.0
9731,11.0,40445.0,0.0,11185.0,0.0,18305.0,32384.0
9732,72.0,180180.0,165142.0,106327.0,86361.0,165478.0,242691.0
9733,286.0,120932.0,192701.0,149503.0,160858.0,215640.0,300064.0
9734,4.0,5609.0,3605.0,10733.0,0.0,0.0,0.0
9736,13.0,50767.0,13875.0,11298.0,2084.0,37451.0,0.0
9737,35.0,3936.0,35311.0,82340.0,14438.0,35236.0,37060.0
9738,55.0,189726.0,96128.0,39091.0,50106.0,152208.0,137957.0
9739,24.0,25949.0,22723.0,15535.0,30374.0,15847.0,26627.0
9740,20.0,16236.0,18335.0,26889.0,20042.0,129556.0,0.0
9741,66.0,47216.0,39484.0,172182.0,96813.0,37502.0,84489.0
9742,29.0,27671.0,102679.0,62354.0,27961.0,20207.0,63397.0
9743,49.0,136571.0,89546.0,72816.0,84135.0,65324.0,41574.0
9744,26.0,0.0,17399.0,66930.0,97037.0,1227485.0,2359.0
9745,16.0,0.0,8736.0,0.0,42125.0,14048.0,47538.0
9746,19.0,3936.0,12980.0,37849.0,37602.0,22756.0,19195.0
9747,12.0,5923.0,0.0,7321.0,0.0,119138.0,578292.0
9748,28.0,57638.0,2266.0,39250.0,83059.0,18164.0,14969.0
9749,29.0,3936.0,294708.0,112505.0,44076.0,50922.0,83321.0
9750,29.0,19975.0,7004.0,8813.0,14526.0,73019.0,13137.0
9751,27.0,0.0,15822.0,17829.0,37690.0,32464.0,38069.0
9752,60.0,24591.0,52370.0,42221.0,66016.0,39423.0,67922.0
9753,12.0,13394.0,12875.0,23726.0,2217.0,14664.0,0.0
9754,17.0,186872.0,27710.0,24856.0,26569.0,4045.0,30959.0
9755,11.0,9841.0,7849.0,0.0,0.0,151865.0,6970.0
9756,5.0,20763.0,0.0,4519.0,8868.0,0.0,0.0
9757,22.0,81283.0,48517.0,28132.0,25009.0,64675.0,12578.0
9758,14.0,49203.0,38525.0,0.0,2217.0,22250.0,42249.0
9759,22.0,3543.0,32016.0,24743.0,23413.0,60097.0,41060.0
9760,259.0,116410.0,192717.0,166095.0,178433.0,211857.0,144262.0
9761,42.0,17713.0,77574.0,52965.0,48296.0,40566.0,28503.0
9762,7.0,0.0,0.0,5310.0,3813.0,3337.0,13243.0
9764,27.0,87581.0,3090.0,48016.0,16406.0,19823.0,58657.0
9767,19.0,241094.0,5871.0,12925.0,10288.0,18235.0,11893.0
9768,5.0,0.0,0.0,0.0,7068.0,1001.0,2145.0
9770,27.0,18304.0,57686.0,55247.0,10154.0,22149.0,8471.0
9771,53.0,1771.0,26536.0,12824.0,14074.0,137839.0,299594.0
9772,4.0,101653.0,0.0,0.0,0.0,35397.0,0.0
9773,20.0,26569.0,5150.0,2825.0,31926.0,33577.0,66271.0
9774,14.0,0.0,7726.0,35588.0,0.0,136857.0,27742.0
9775,32.0,121727.0,153689.0,36945.0,29620.0,89504.0,29510.0
9776,29.0,13914.0,23846.0,15659145.0,49452.0,26821.0,36181.0
9777,11.0,121776.0,21271.0,0.0,0.0,0.0,13404.0
9778,14.0,0.0,23486.0,16902.0,12895.0,33880.0,76136.0
9779,72.0,0.0,75411.0,30146.0,71902.0,103835.0,15227.0
9781,90.0,198431.0,141512.0,156931.0,22665.0,64213.0,38647.0
9782,20.0,98406.0,14421.0,75698.0,180560.0,55625.0,110890.0
9783,6.0,0.0,7211.0,20337.0,9312.0,20227.0,32170.0
9784,34.0,162547.0,46992.0,84396.0,138568.0,175520.0,94388.0
9785,18.0,26766.0,20602.0,25307.0,102075.0,22047.0,10723.0
9786,8.0,29216.0,2266.0,0.0,922.0,8900.0,0.0
9787,9.0,4920.0,3090.0,0.0,21905.0,29531.0,7270.0
9788,26.0,20664.0,27298.0,45859.0,18526.0,52590.0,19409.0
9789,44.0,82336.0,113156.0,129827.0,119475.0,64262.0,166063.0
9790,193.0,291340.0,670335.0,628853.0,2259610.0,1602158.0,1293675.0
9791,41.0,248907.0,125054.0,84057.0,31482.0,106194.0,166641.0
9792,45.0,23616.0,48362.0,35420.0,40617.0,28925.0,91364.0
9793,32.0,15498.0,338229.0,13433.0,32670.0,95027.0,25575.0
9794,11.0,30309.0,2060.0,33894.0,8868.0,4045.0,57907.0
9795,72.0,39360.0,20085.0,70613.0,28377.0,57283.0,63268.0
9796,18.0,18402.0,15863.0,47678.0,27643.0,44095.0,19088.0
9797,26.0,4920.0,20601.0,16383.0,21905.0,35601.0,16943.0
9798,38.0,46497.0,58756.0,34301.0,2838.0,7635.0,40404.0
9799,20.0,13757.0,17408.0,61438.0,26960.0,104474.0,45918.0
9800,37.0,0.0,15060.0,52017.0,3281.0,81395.0,88308.0
9801,11.0,4566.0,0.0,44029.0,61635.0,18901.0,0.0
9802,7.0,0.0,6181.0,72307.0,21284.0,10012.0,0.0
9803,13.0,62814.0,0.0,14010.0,8780.0,31312.0,52609.0
9804,30.0,7617.0,4635.0,0.0,13267.0,94964.0,87266.0
9805,13.0,0.0,1339.0,22087.0,6208.0,44802.0,11581.0
9806,46.0,91615.0,50247.0,87820.0,44609.0,51781.0,25532.0
9807,13.0,11749.0,12979.0,9038.0,12460.0,5593.0,14959.0
9808,27.0,23538.0,11197.0,32199.0,49930.0,0.0,45628.0
9809,15.0,66423.0,0.0,32087.0,0.0,13653.0,45574.0
9810,9.0,0.0,0.0,53835.0,3104.0,69076.0,5362.0
9811,45.0,49872.0,45016.0,13173.0,44358.0,20467.0,49435.0
9812,19.0,14957.0,32551.0,14123.0,4878.0,18407.0,61295.0
9814,51.0,58550.0,6180.0,92418.0,40529.0,132962.0,43921.0
9815,41.0,23026.0,7211.0,42368.0,70594.0,38422.0,45253.0
9816,13.0,42334.0,7973.0,0.0,62415.0,13097.0,6627.0
9817,15.0,50187.0,27544.0,118630.0,22881.0,11631.0,7399.0
9818,40.0,5904.0,0.0,27680.0,131782.0,60378.0,137582.0
9819,30.0,32769.0,205172.0,17625.0,34055.0,25284.0,8793.0
9820,171.0,63215.0,96135.0,124224.0,218353.0,191449.0,208818.0
9821,26.0,43790.0,24413.0,48131.0,9755.0,28621.0,24878.0
9822,14.0,18147.0,3678.0,6666.0,2306.0,27206.0,12611.0
9823,17.0,12793.0,0.0,0.0,28468.0,46827.0,33242.0
9824,53.0,105487.0,35847.0,30505.0,22074.0,26294.0,100649.0
9825,14.0,18786.0,0.0,0.0,35190.0,7828.0,87289.0
9826,36.0,3208.0,56345.0,36414.0,8939.0,28106.0,37179.0
9827,84.0,85376.0,139627.0,111943.0,62762.0,100792.0,157850.0
9828,26.0,31971.0,50350.0,0.0,6350.0,12642.0,53938.0
9829,109.0,4452357.0,5425628.0,2660134.0,4396403.0,99921.0,376178.0
9830,77.0,148970.0,18530.0,37363.0,18605.0,66405.0,8354.0
9831,17.0,16728.0,4635.0,35409.0,2217.0,51984.0,37317.0
9832,48.0,16020.0,3296.0,53666.0,98619.0,88190.0,26809.0
9833,1.0,0.0,0.0,0.0,0.0,0.0,12010.0
9834,40.0,4920.0,2575.0,23795.0,18401.0,29864.0,112240.0
9835,106.0,66482.0,127513.0,131544.0,50009.0,134209.0,118953.0
9836,8.0,9250.0,0.0,15580.0,6208.0,19964.0,0.0
9837,355.0,324497.0,237065.0,333304.0,415971.0,305618.0,313012.0
9838,54.0,38476.0,32510.0,14348.0,28991.0,66748.0,69597.0
9839,7.0,0.0,0.0,0.0,0.0,0.0,1320481.0
9840,80.0,78961.0,276391.0,524501.0,136288.0,85745.0,500011.0
9841,24.0,13777.0,59745.0,17512.0,22881.0,4045.0,13393.0
9842,29.0,37887.0,35227.0,66987.0,12593.0,3034.0,116756.0
9843,21.0,0.0,8292.0,13219.0,67753.0,190326.0,0.0
9844,50.0,120173.0,16996.0,65868.0,76710.0,62704.0,30561.0
9845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9846,11.0,0.0,0.0,0.0,46115.0,40950.0,24556.0
9848,86.0,93035.0,98412.0,140683.0,58318.0,76286.0,47472.0
9849,21.0,36017.0,8447.0,143712.0,95619.0,82819.0,8246.0
9850,30.0,27307.0,84209.0,29827.0,69377.0,81596.0,32427.0
9851,22.0,13049.0,15594.0,6101.0,10909.0,6240.0,12439.0
9852,16.0,39362.0,9065.0,41012.0,39466.0,152714.0,4289.0
9853,7.0,0.0,0.0,1469.0,8514.0,0.0,9639.0
9854,41.0,110902.0,46283.0,33895.0,27314.0,39950.0,45789.0
9855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9856,19.0,11809.0,16996.0,48061.0,18082.0,16727.0,8879.0
9857,15.0,0.0,15451.0,19659.0,30748.0,4035.0,14413.0
9858,61.0,58749.0,39144.0,72048.0,109162.0,185321.0,39569.0
9859,70.0,57469.0,102162.0,79345.0,39411.0,31998.0,74032.0
9860,9.0,7479.0,4120.0,11298.0,7972.0,8091.0,12868.0
9861,68.0,5049.0,70754.0,31533.0,35070.0,46262.0,39119.0
9862,49.0,59930.0,70169.0,105140.0,142602.0,180669.0,58711.0
9863,18.0,18530.0,14628.0,108609.0,31394.0,14159.0,7485.0
9864,26.0,34048.0,70715.0,4519.0,10119.0,21178.0,13758.0
9865,17.0,0.0,0.0,6214.0,3973.0,22341.0,47088.0
9866,54.0,0.0,64895.0,83719.0,77244.0,49293.0,249020.0
9867,6.0,0.0,18233.0,0.0,2394.0,22401.0,5576.0
9868,21.0,4113.0,41925.0,14405.0,11219.0,17092.0,28846.0
9869,10.0,41361.0,40019.0,0.0,0.0,0.0,0.0
9870,63.0,230139.0,45518.0,188700.0,71477.0,77701.0,34208.0
9871,27.0,9299.0,61064.0,104191.0,56094.0,12288.0,72565.0
9872,323.0,150062.0,296048.0,183390.0,169292.0,345879.0,419624.0
9873,6.0,0.0,9209.0,0.0,0.0,13775.0,16085.0
9874,32.0,254477.0,545267.0,117952.0,72277.0,522365.0,48448.0
9875,8.0,0.0,2060.0,99423.0,8868.0,22492.0,10723.0
9876,744.0,137371.0,172746.0,242814.0,169914.0,235382.0,164129.0
9877,8.0,0.0,20087.0,25308.0,6385.0,4551.0,0.0
9879,38.0,62635.0,37351.0,242278.0,70326.0,19499.0,28525.0
9880,5.0,0.0,7211.0,106767.0,0.0,15049.0,0.0
9881,19.0,176738.0,41636.0,37171.0,38472.0,5057.0,0.0
9882,63.0,148740.0,77502.0,137667.0,95096.0,135845.0,94044.0
9883,33.0,43692.0,45222.0,60107.0,37070.0,44905.0,59193.0
9884,19.0,96439.0,224919.0,15252.0,1210531.0,182044.0,639115.0
9885,51.0,85788.0,87381.0,21690.0,13277.0,20348.0,4750.0
9886,65.0,162940.0,197850.0,173957.0,225167.0,121869.0,247989.0
9887,16.0,12635.0,0.0,48809.0,21533.0,20065.0,23216.0
9889,14.0,0.0,0.0,61789.0,10642.0,44500.0,72061.0
9890,13.0,0.0,30697.0,129928.0,34587.0,154030.0,26488.0
9891,22.0,0.0,51505.0,212176.0,86023.0,97191.0,141120.0
9892,50.0,32668.0,44376.0,58060.0,27713.0,213964.0,145946.0
9893,8.0,0.0,55790.0,0.0,8717.0,0.0,17812.0
9894,7.0,0.0,14894.0,5649.0,0.0,0.0,0.0
9895,18.0,18903.0,3296.0,31183.0,72207.0,91710.0,34315.0
9896,102.0,26470.0,102245.0,188838.0,107531.0,134853.0,100993.0
9897,93.0,59336.0,46662.0,15592.0,44345.0,29734.0,70881.0
9898,43.0,28536.0,11845.0,84486.0,68110.0,19640.0,15763.0
9899,34.0,3690.0,7138.0,70545.0,6900.0,44793.0,30733.0
9900,125.0,89665.0,64061.0,52345.0,18013.0,88373.0,338244.0
9901,36.0,78272.0,29028.0,66840.0,18597.0,26072.0,6884.0
9902,65.0,9329.0,76143.0,59450.0,21817.0,57991.0,79868.0
9903,30.0,6082.0,40699.0,54445.0,62859.0,11661.0,23634.0
9904,51.0,69849.0,83695.0,50615.0,70584.0,252565.0,55440.0
9905,134.0,80413.0,162579.0,122100.0,20397.0,106144.0,74046.0
9906,7.0,0.0,0.0,0.0,0.0,51124.0,11796.0
9907,87.0,51987.0,60197.0,107107.0,85155.0,28569.0,75485.0
9908,87.0,91527.0,21643.0,15466.0,38790.0,92398.0,130366.0
9909,63.0,8227.0,21252.0,112959.0,74468.0,77438.0,76415.0
9910,13.0,19189.0,0.0,14224.0,9312.0,84418.0,8043.0
9911,24.0,88605.0,2462.0,23410.0,2918.0,50871.0,8858.0
9912,90.0,58247.0,76691.0,87006.0,156953.0,306714.0,130334.0
9913,176.0,54760.0,26215.0,24762.0,17595.0,33456.0,57078.0
9914,25.0,26176.0,5603.0,41170.0,28557.0,72374.0,20642.0
9915,18.0,4035.0,81963.0,0.0,66116.0,4248.0,12493.0
9916,38.0,13580.0,33993.0,57961.0,33595.0,36470.0,56298.0
9917,49.0,21787.0,58674.0,9615.0,21462.0,38916.0,43854.0
9918,14.0,23459.0,7828.0,33069.0,27270.0,22452.0,19463.0
9919,39.0,160116.0,103091.0,35815.0,109613.0,22048.0,41693.0
9920,23.0,4625.0,0.0,55022.0,63277.0,47816.0,23698.0
9921,58.0,152704.0,125586.0,159189.0,117488.0,0.0,71761.0
9922,105.0,56413.0,73970.0,63123.0,58129.0,133276.0,191584.0
9923,8.0,1279.0,0.0,33894.0,0.0,0.0,48149.0
9924,53.0,68333.0,104871.0,86023.0,146858.0,42184.0,21608.0
9925,23.0,36498.0,7241.0,17717.0,9374.0,2670.0,20246.0
9926,21.0,142688.0,48682.0,18529.0,252083.0,0.0,11261.0
9927,9.0,0.0,0.0,17400.0,10642.0,0.0,3796.0
9928,26.0,12301.0,0.0,0.0,64208.0,44397.0,37961.0
9929,90.0,1968.0,61206.0,73790.0,29309.0,64142.0,32149.0
9930,49.0,85336.0,24515.0,90701.0,42408.0,47089.0,449300.0
9931,30.0,14908.0,297777.0,81042.0,418648.0,62898.0,76864.0
9932,128.0,76696.0,137135.0,63302.0,78174.0,24576.0,28846.0
9933,7.0,5904.0,0.0,0.0,4647.0,1183.0,17800.0
9934,3.0,0.0,0.0,0.0,1862.0,3337.0,5898.0
9935,67.0,22567.0,111837.0,58443.0,11272.0,13815.0,106686.0
9936,34.0,2755.0,43995.0,11206.0,25523.0,8859.0,27624.0
9937,12.0,6888.0,9631.0,15026.0,17293.0,4551.0,4182.0
9938,77.0,19435.0,6181.0,42968.0,170848.0,232207.0,91912.0
9939,23.0,140819.0,68553.0,54129.0,22171.0,107152.0,0.0
9940,28.0,55491.0,41275.0,36798.0,61600.0,27530.0,43428.0
9941,83.0,65824.0,141483.0,100985.0,73111.0,42184.0,74892.0
9942,99.0,103012.0,123415.0,96578.0,78761.0,137702.0,139910.0
9943,76.0,68796.0,119994.0,212007.0,89078.0,13257.0,28009.0
9944,40.0,23106.0,52535.0,57598.0,59905.0,110339.0,58935.0
9945,10.0,4330.0,5150.0,4881.0,38844.0,7535.0,0.0
9946,6.0,6692.0,0.0,0.0,3104.0,10114.0,20374.0
9947,34.0,0.0,440630.0,48016.0,16141.0,81860.0,31399.0
9948,20.0,9860.0,0.0,32076.0,38178.0,15181.0,64855.0
9949,147.0,30409.0,78333.0,99342.0,84328.0,87582.0,35815.0
9950,15.0,7873.0,9992.0,10327.0,0.0,2630.0,11410.0
9951,23.0,3149.0,20291.0,13219.0,17285.0,20420.0,12815.0
9952,25.0,115036.0,37320.0,31499.0,66540.0,41506.0,29479.0
9953,21.0,24307.0,41975.0,8688.0,2661.0,54816.0,127255.0
9954,120.0,76725.0,114608.0,133995.0,52350.0,131576.0,57755.0
9955,32.0,7655.0,52997.0,36990.0,2084.0,37653.0,59903.0
9956,37.0,128360.0,75505.0,39532.0,57370.0,28125.0,48212.0
9957,19.0,39195.0,2266.0,7412.0,4966.0,55018.0,25606.0
9958,30.0,54783.0,13762.0,22053.0,21329.0,10012.0,27710.0
9959,7.0,0.0,45221.0,0.0,102164.0,25688.0,10723.0
9960,143.0,69582.0,173920.0,215733.0,90375.0,180496.0,70093.0
9961,30.0,12142.0,22982.0,19658.0,7671.0,5158.0,6326.0
9962,23.0,74592.0,45510.0,47655.0,92585.0,19711.0,23162.0
9963,48.0,71932.0,66481.0,19885.0,33459.0,81565.0,168938.0
9964,21.0,61848.0,26391.0,24472.0,14235.0,4744.0,8846.0
9965,21.0,4035.0,30397.0,15196.0,4425.0,32828.0,12032.0
9966,23.0,9840.0,39111.0,82093.0,50283.0,0.0,8300.0
9967,3.0,0.0,0.0,0.0,0.0,21784.0,0.0
9968,410.0,157542.0,431816.0,492789.0,285155.0,245026.0,279116.0
9969,45.0,18067.0,31675.0,74069.0,41486.0,49181.0,132914.0
9970,148.0,61109.0,120523.0,110543.0,97535.0,97866.0,97037.0
9971,40.0,69269.0,43449.0,56806.0,9577.0,62703.0,24117.0
9973,9.0,0.0,0.0,21466.0,4523.0,24575.0,3207.0
9974,74.0,28134.0,19200.0,23455.0,41932.0,64220.0,15004.0
9975,11.0,0.0,47580.0,5649.0,28370.0,23959.0,0.0
9976,88.0,109727.0,16418.0,140311.0,8344.0,48918.0,11442.0
9977,89.0,56711.0,72128.0,62672.0,83264.0,96806.0,157591.0
9978,15.0,0.0,41884.0,34685.0,10722.0,23918.0,39044.0
9980,274.0,360863.0,312345.0,362993.0,377518.0,361836.0,370746.0
9981,24.0,39293.0,34199.0,13806.0,35119.0,41467.0,54367.0
9982,25.0,8020.0,4120.0,5355.0,19014.0,26942.0,27999.0
9983,12.0,0.0,10867.0,21466.0,7006.0,25870.0,30165.0
9984,51.0,51505.0,87175.0,55530.0,62477.0,112423.0,31024.0
9985,24.0,22929.0,28782.0,35861.0,12531.0,11964.0,38668.0
9986,180.0,176579.0,175498.0,162183.0,97159.0,92873.0,176978.0
9987,24.0,37689.0,43058.0,51451.0,32662.0,24322.0,4772.0
9988,8.0,0.0,57459.0,22190.0,0.0,0.0,23484.0
9989,73.0,1450419.0,605104.0,463491.0,252021.0,250887.0,76972.0
9990,84.0,62437.0,58026.0,117962.0,59844.0,86814.0,44621.0
9991,33.0,21443.0,57479.0,50571.0,47914.0,30999.0,29297.0
9992,57.0,40849.0,53843.0,11965.0,38470.0,105897.0,67718.0
9993,32.0,111317.0,51031.0,75516.0,103183.0,27711.0,69401.0
9994,61.0,57487.0,58035.0,64353.0,48517.0,41971.0,79181.0
9995,24.0,3788.0,8343.0,2316.0,71949.0,125499.0,11560.0
9996,41.0,446042.0,9704.0,11750.0,10624.0,29319.0,73926.0
9997,20.0,47186.0,2524.0,24743.0,45228.0,49233.0,0.0
9998,50.0,34442.0,42222.0,102156.0,50832.0,52356.0,26637.0
9999,89.0,52063.0,251939.0,43396.0,72917.0,114418.0,85346.0
10000,145.0,364676.0,145900.0,145589.0,309277.0,89986.0,56802.0
10002,19.0,4123.0,28081.0,1581.0,922.0,5653.0,22894.0
10003,28.0,20311.0,30480.0,30471.0,4434.0,12176.0,11711.0
10004,6.0,3543.0,21941.0,4508.0,9933.0,0.0,4504.0
10005,31.0,27257.0,43983.0,41826.0,30774.0,29613.0,34154.0
10006,45.0,45541.0,90423.0,64387.0,44785.0,22180.0,77970.0
10007,32.0,33280.0,81749.0,189005.0,49201.0,12743.0,19184.0
10008,48.0,44313.0,10146.0,19229.0,133646.0,62087.0,60681.0
10009,19.0,18992.0,32500.0,7456.0,75310.0,33425.0,13726.0
10010,106.0,103225.0,74884.0,93212.0,137725.0,681807.0,226694.0
10011,41.0,34274.0,62020.0,47191.0,19509.0,30230.0,41145.0
10012,29.0,28952.0,60723.0,26415.0,4434.0,104999.0,6198.0
10013,23.0,18835.0,28132.0,48446.0,31341.0,3085.0,11356.0
10014,25.0,16807.0,9528.0,26607.0,12834.0,43691.0,9651.0
10015,33.0,14721.0,9302.0,23320.0,34968.0,62734.0,43269.0
10016,9.0,39362.0,33889.0,26889.0,4612.0,0.0,4911.0
10017,5.0,3149.0,19263.0,0.0,0.0,15929.0,6198.0
10018,69.0,52774.0,14833.0,136198.0,34754.0,90141.0,217963.0
10019,172.0,69259.0,60586.0,156446.0,159921.0,97877.0,530809.0
10020,17.0,2755.0,13443.0,9716.0,16406.0,11326.0,0.0
10021,29.0,84913.0,118182.0,24404.0,251881.0,182955.0,70132.0
10022,44.0,67408.0,67925.0,171810.0,228057.0,0.0,68909.0
10023,2.0,2352.0,0.0,0.0,4425.0,0.0,0.0
10024,36.0,29111.0,20848.0,19444.0,24592.0,29765.0,22370.0
10025,69.0,58860.0,1364512.0,107097.0,46249.0,80352.0,46057.0
10026,89.0,45445.0,83810.0,74951.0,52721.0,34559.0,26313.0
10027,69.0,35907.0,2163.0,136933.0,87425.0,39221.0,57199.0
10028,28.0,30457.0,11692.0,36549.0,12983.0,28046.0,37585.0
10029,184.0,13973.0,100880.0,154334.0,60401.0,87077.0,137943.0
10030,33.0,13058.0,75545.0,55983.0,16034.0,23048.0,22089.0
10031,24.0,4231.0,12568.0,12664.0,79817.0,56960.0,40963.0
10032,17.0,410656.0,10291.0,23760.0,24166.0,90961.0,42539.0
10033,62.0,96928.0,480414.0,242490.0,200605.0,248236.0,420281.0
10034,161.0,91111.0,40028.0,46728.0,42514.0,85353.0,94047.0
10035,109.0,29227.0,131798.0,116267.0,84360.0,11268.0,81074.0
10036,35.0,27042.0,19191.0,18145.0,32334.0,17952.0,17102.0
10037,11.0,18992.0,2040.0,11344.0,23590.0,8334.0,2273.0
10038,64.0,68212.0,70872.0,28866.0,92914.0,94986.0,24546.0
10039,95.0,21868.0,15800.0,17547.0,37493.0,25957.0,21942.0
10040,24.0,9801.0,29563.0,9546.0,0.0,8414.0,42647.0
10041,35.0,29817.0,3502.0,25240.0,74415.0,32091.0,25006.0
10042,275.0,205967.0,255850.0,285168.0,143445.0,69228.0,230717.0
10043,102.0,63117.0,80214.0,44106.0,30793.0,18135.0,71244.0
10044,59.0,49853.0,85920.0,32232.0,28768.0,41485.0,91747.0
10045,17.0,15056.0,32139.0,0.0,42773.0,21239.0,32095.0
10046,74.0,175733.0,458059.0,242832.0,83249.0,232350.0,193838.0
10047,14.0,27061.0,5150.0,15478.0,27492.0,2630.0,11731.0
10048,87.0,4428.0,40253.0,95762.0,53281.0,161812.0,144821.0
10049,37.0,63570.0,56449.0,67223.0,11529.0,15170.0,55976.0
10050,14.0,11100.0,7973.0,12767.0,4346.0,32071.0,4236.0
10051,16.0,9151.0,37577.0,11298.0,11352.0,22148.0,23806.0
10052,6.0,0.0,31933.0,32720.0,0.0,0.0,24792.0
10053,16.0,14810.0,7283.0,8869.0,10793.0,23211.0,21329.0
10054,58.0,49951.0,45489.0,104145.0,70362.0,30330.0,39398.0
10055,42.0,41054.0,69315.0,91130.0,30523.0,33830.0,54958.0
10056,28.0,10422.0,14679.0,3152.0,18552.0,23120.0,27311.0
10057,118.0,182247.0,102310.0,184056.0,80498.0,175482.0,168173.0
10058,117.0,60875.0,144222.0,317263.0,170714.0,217939.0,163844.0
