고객번호,식료품구매횟수,식료품1,식료품2,식료품3,식료품4,식료품5,식료품6
9685,301,488960,487288,524241,245928,532369,462110
9686,359,566769,381173,314104,605216,207719,221118
9687,1506,443135,876448,1592188,897291,1187932,1657900
9688,86,186950,121686,111320,25585,210171,211515
9689,160,700038,121910,492580,379470,718596,297465
9690,279,150890,187502,325457,247140,340629,500490
9691,83,221400,108457,99864,103192,112359,217512
9692,32,92401,31727,60219,118944,53097,0
9693,241,4920,0,71709,323611,462876,247619
9694,213,232169,244449,335145,362339,432060,312242
9695,186,131961,119178,161328,135527,128260,90936
9696,58,14564,66987,125521,75814,306595,44479
9697,288,228465,320230,252150,338718,268708,729341
9698,469,358653,451085,410487,349659,192882,409911
9699,43,13068,75911,47688,14847,7079,33244
9700,926,46743,570233,757173,1113234,855383,932473
9701,285,446972,433956,591500,410181,261851,460956
9702,869,962755,772801,730920,494797,744157,461261
9703,167,288987,120141,586294,65671,449348,383051
9704,348,278125,220629,174988,649570,327806,687001
9705,577,896628,581511,1411662,751930,1107492,634134
9706,60,131295,272252,339496,8868,47159,4289
9707,352,398768,302116,154063,475827,565125,911983
9708,341,209694,299138,450873,531704,282925,337843
9709,455,470988,869096,653707,1136208,1078416,617697
9710,289,261116,361960,139338,222732,180165,178672
9711,318,344421,231780,571866,277114,556683,477399
9712,782,472883,404372,300936,525262,490891,680402
9713,839,208558,887108,650001,447255,665314,771513
9714,468,513012,405728,748889,903171,298361,59223
9715,338,705701,354348,387389,403188,245081,837849
9716,333,233846,455306,455691,154921,234958,565061
9717,280,240963,431947,360060,180417,765571,579008
9718,1572,1639104,1397000,1665877,955455,1192072,1442604
9719,717,274466,258194,558670,658671,851491,1171533
9720,65,18283,412154,41058,45878,2549,0
9721,162,197453,306029,314402,349482,537467,597001
9722,444,24327,536407,414812,348723,795430,690136
9723,27,0,42766,0,56931,41262,0
9724,24,0,10094,6915,121258,0,89186
9725,1603,1123545,1336410,1517099,1393131,1325122,1000349
9726,434,404327,372409,493320,549002,446601,815199
9727,235,62715,209725,422562,533369,1518936,1105789
9728,67,0,90956,39148,25896,63716,83183
9729,255,503018,542537,735843,306624,779139,230134
9730,80,214429,43160,201807,8868,92373,213935
9731,121,680075,184056,250861,166309,75851,74386
9732,1110,1074377,1053083,1242463,647892,1022608,712286
9733,1101,512443,622655,631529,493847,631439,926027
9734,65,23451,69247,73314,12035,77614,72745
9736,111,386034,335603,526944,365191,420765,798511
9737,760,180893,793389,678584,485812,526847,737668
9738,188,228262,30531,38730,140890,423904,834103
9739,2,0,0,3932,0,0,0
9740,448,563302,362580,297358,489649,587747,321900
9741,922,675140,746537,1472673,713265,928010,460778
9742,851,994600,1003723,831730,726847,1360250,1626445
9743,1123,1163144,1228389,1930714,1314800,1387855,1214313
9744,1164,269752,881658,1635287,1050673,1302272,1293790
9745,275,47072,119430,230800,123591,354480,502910
9746,271,178922,354078,373064,628099,721705,524263
9747,382,366751,283226,210658,86935,247141,475555
9748,404,395442,398749,681730,524837,462118,340058
9749,547,712404,833526,790784,678323,465631,467134
9750,255,102769,72539,212291,135037,347421,437838
9751,62,43299,143305,80443,157236,85560,192591
9752,895,307441,444989,370847,606841,663462,1107397
9753,248,383176,253016,167154,272581,434659,177719
9754,289,1625238,231461,1142136,653951,817279,606686
9755,321,37559,224731,354130,209520,831826,625851
9756,221,1316803,661137,930782,478175,552947,438565
9757,267,844442,483113,531763,521972,588785,247710
9758,136,96418,146943,272656,321289,320300,265328
9759,507,300845,577578,493937,373878,492040,500909
9760,38,19336,0,12134,10358,27650,45981
9761,659,729050,979984,735227,481355,813082,631522
9762,114,65931,152968,104509,155371,241850,225224
9764,75,230738,108467,91966,117726,137687,78237
9767,795,300514,357324,661580,1069844,993426,857997
9768,64,27210,48681,10192,32194,30642,10187
9770,324,125607,205605,562624,822581,832223,125076
9771,2,0,7932,0,0,0,48041
9772,205,617427,171056,270466,296541,680847,971671
9773,136,203632,197654,78521,74139,153224,834872
9774,723,255888,348010,473673,584372,968028,1213478
9775,234,231894,239454,499417,554193,429455,384254
9776,906,21666925,62607558,24683294,38637979,9819050,4549106
9777,33,55048,45860,35702,47357,6624,5576
9778,105,83646,116735,38979,106545,212760,272740
9779,834,453937,542662,519205,382366,396115,500562
9781,668,762744,775386,1075427,341613,1080499,933843
9782,552,1072420,835532,668903,487151,557159,509909
9783,158,80201,167771,335080,359109,312336,336347
9784,270,387993,828150,816853,404489,787983,828240
9785,88,77741,220304,346071,121442,106852,74582
9786,196,170338,280606,232503,189358,199039,330355
9787,242,107252,61527,281322,492660,475925,358177
9788,446,2073742,1077802,5136222,1435270,250832,104981
9789,719,447215,452324,602457,386666,588958,875072
9790,187,75525,56090,226191,349357,304925,250940
9791,205,233496,205824,267272,114586,250346,220665
9792,156,212685,124796,79269,141806,339345,180732
9793,384,515067,216770,564891,494342,637458,342024
9794,257,349133,531097,310308,277709,420755,493359
9795,233,503095,262411,261898,250958,278324,348467
9796,715,161017,293625,612962,373000,991949,774337
9797,448,784460,552804,828599,482050,464056,497069
9798,1234,1014034,1378637,1249931,852019,757379,1340466
9799,576,711586,355154,434704,192727,873851,459964
9800,736,379886,504057,561550,598026,1322437,1596380
9801,311,468830,131971,278172,305571,756493,488387
9802,17,61011,252370,18076,13612,0,79461
9803,446,263916,316492,206957,239207,456002,563833
9804,237,144127,198292,527235,328399,422988,392724
9805,109,0,150312,155201,183478,321437,712136
9806,693,1394765,1908294,2308778,851337,1201991,899894
9807,609,330107,272371,399645,419753,597228,537663
9808,372,612161,579307,425639,617588,288905,372337
9809,169,36410,128463,172657,176719,209036,319002
9810,397,1122427,1529578,1865909,1744503,1835288,999195
9811,180,109375,138150,111648,73727,112157,65482
9812,388,357249,881769,642720,504003,650630,832160
9814,327,174993,143028,705880,754660,741794,553776
9815,463,322181,393809,321774,263649,291926,404090
9816,1148,777720,712311,709149,604639,929224,916750
9817,113,266877,264311,257472,251054,205226,368828
9818,312,107262,90103,243794,299820,333614,934505
9819,110,216002,333603,79008,128760,107538,218005
9820,1134,393814,529442,406794,553541,751144,837615
9821,270,823525,286536,246266,137143,304266,360071
9822,464,463194,486880,119864,592018,298454,386915
9823,55,187246,0,0,121408,200370,196569
9824,342,96942,225971,319296,288896,304616,442658
9825,606,330699,242325,337636,625233,446612,743758
9826,617,182469,501848,546364,276507,292106,523369
9827,671,421237,813920,791309,389251,752715,958976
9828,96,112959,76226,82759,137724,193677,143306
9829,97,215645,231356,306304,179432,158067,129324
9830,37,54113,22941,5593,96150,99821,0
9831,292,819895,467274,878617,474544,710349,1086008
9832,152,293410,84261,202154,174707,298907,402177
9833,170,59358,0,69709,183903,374161,387566
9834,119,38142,75835,97874,136899,295336,194104
9835,767,638388,670668,751516,371292,708146,911293
9836,602,330983,640188,638315,531333,762155,831197
9837,623,247746,323580,395178,610993,329988,333877
9838,753,1219813,1106928,1131969,840241,790499,682672
9839,40,171807,96313,246411,566032,50567,92220
9840,461,755726,478738,959191,298097,466676,1051987
9841,277,578441,364309,714693,695170,390547,369668
9842,215,223943,494717,274603,334754,120855,306375
9843,172,50383,226425,173088,155855,533518,487314
9844,93,55412,209374,88034,119368,314280,192270
9845,76,113157,67982,12541,48333,59670,17479
9846,371,100158,41718,229194,432749,425061,314173
9848,329,173343,381736,370216,539160,286949,196951
9849,328,378865,325930,284262,284460,434224,341763
9850,21,41513,28235,0,14189,0,0
9851,672,335905,665133,695672,348904,540142,609776
9852,173,373230,238476,294800,317131,439890,217094
9853,49,0,13288,60989,95282,68873,54582
9854,79,198284,110344,39373,61102,100021,219203
9855,222,133003,62628,50844,104931,89564,80606
9856,620,453324,611435,1090787,939125,961745,883755
9857,442,354591,467270,703460,446063,416942,444362
9858,611,544932,254737,613338,584179,1198630,1197249
9859,654,244635,468357,994992,675440,798976,886182
9860,252,192820,130121,182223,269781,250110,583928
9861,254,294971,95499,553745,122980,157097,115376
9862,228,411774,465125,773771,518840,620743,247173
9863,875,601854,761178,851468,549058,860750,1191378
9864,130,240533,124044,139192,99999,258249,136080
9865,330,525027,1623079,906532,6732,604806,826347
9866,364,146624,7725,393738,302305,735693,912581
9867,96,170449,102948,238491,142318,111139,145827
9868,329,268969,419884,909427,723836,252456,1049477
9869,748,576894,429847,643826,267515,453523,397582
9870,946,676587,775518,1040414,539187,1346928,929870
9871,1224,872739,1029492,1699979,1036312,1975214,2072972
9872,2,0,0,14303,0,0,0
9873,578,0,0,0,46851,1445533,1317796
9874,792,731956,859260,723326,934823,1318199,612347
9875,168,194881,225001,285233,353773,317871,121604
9876,49,52618,53256,103286,99754,0,43656
9877,72,348313,78173,68240,101321,203788,173613
9879,729,411506,301418,2164729,905238,555865,677290
9880,87,103779,103123,575186,184238,636133,152067
9881,164,210291,249544,599341,202951,50335,0
9882,540,476565,423165,652175,313974,574086,627806
9883,149,203120,423746,309986,134400,82991,114612
9884,105,2087822,374807,466102,401354,502352,148305
9885,593,664954,656705,586099,518821,255809,116767
9886,721,740292,939018,696479,761542,523584,495091
9887,731,669113,730988,719991,476383,824649,771785
9889,157,334219,380732,297457,510881,178960,101765
9890,178,269651,222074,407498,277511,496647,367514
9891,297,767368,1932481,4130329,2535038,4168151,3501686
9892,423,588038,571522,615722,560653,432074,514069
9893,286,269827,159757,164656,196515,139203,334385
9894,87,4231,111317,64380,55936,12469,24749
9895,221,363627,662246,462453,576431,504616,799420
9896,378,224326,443809,463169,558749,627117,504280
9897,195,170338,194079,84767,135895,86292,223367
9898,295,401265,564731,580800,656759,401646,444128
9899,380,134974,188494,234612,367535,619344,180056
9900,837,558245,647464,313751,310838,370412,1398095
9901,1095,888281,1238462,1065305,759896,1519468,1011504
9902,575,576580,754242,614908,790617,599865,769224
9903,762,415964,382830,938627,641706,738874,1257353
9904,220,149252,322293,372420,467643,2034537,633062
9905,26,0,0,0,144909,62259,76586
9906,38,45611,30141,50389,5641,52297,34485
9907,17,32646,0,52649,2661,22866,0
9908,125,176521,124488,959072,184118,285315,508738
9909,263,109969,554865,778120,614216,905540,2044604
9910,0,0,0,0,0,0,0
9911,455,415217,201586,270271,395741,569877,559860
9912,1146,872664,768312,1016669,1007165,1817150,1415675
9913,5,0,83642,0,0,0,0
9914,714,660200,660885,508113,438482,508175,395794
9915,1606,734779,1077445,1389381,1262772,915253,1313147
9916,769,1798978,1576838,1745622,1468919,1706473,749705
9917,1270,784358,1214158,911421,958725,938971,1162021
9918,581,630592,659428,605507,458783,672186,359776
9919,338,379295,679142,415723,138335,375120,276064
9920,448,558621,25607,907303,1007351,715134,629697
9921,630,536380,541782,503045,571631,298861,352158
9922,122,56701,56912,129408,36405,115255,269394
9923,67,305568,141492,148343,62433,592646,460945
9924,1,0,0,0,0,0,10938
9925,881,897995,712481,905830,801046,698408,777774
9926,244,438626,1005840,1609092,277315,313656,301327
9927,499,929772,1610404,1288237,1008885,780088,1761311
9928,205,28045,20994,90849,363144,309327,373997
9929,11,0,0,0,27635,0,0
9930,1198,680905,1059571,1264557,914407,1039236,1443115
9931,196,373111,684235,366894,814817,637024,873248
9932,9,0,1731,42232,0,0,0
9933,573,347002,303752,263338,402959,592515,371865
9934,60,0,47384,53451,110822,92940,732708
9935,28,55510,12814,28607,3618,23332,48534
9936,33,0,0,0,0,72851,161274
9937,861,1299653,2234368,2187285,1590544,1104627,1830987
9938,663,331883,439663,629049,585885,746611,916248
9939,267,764718,603341,497910,423963,627577,54905
9940,452,567747,272221,379592,326592,564328,515510
9941,1184,900703,1532496,1596442,1361307,1804989,2285444
9942,885,513325,468683,760000,559463,674527,907627
9943,79,57153,76299,54355,64716,30281,37285
9944,19,0,112586,0,0,0,0
9945,842,681707,578250,645892,773340,805631,757920
9946,53,43298,227650,87333,94005,101944,273660
9947,441,1021911,970434,1158731,727197,813531,828097
9948,1087,760917,765867,1406175,934833,798660,915133
9949,0,0,0,0,0,0,0
9950,0,0,0,0,0,0,0
9951,14,55939,2956,0,21727,0,10723
9952,650,705539,979017,1008472,644541,687644,864242
9953,308,246722,155666,366940,382045,1860493,1070773
9954,74,102978,37083,339021,62641,330535,51172
9955,2,0,0,0,0,0,19087
9956,1021,997609,746068,1115361,785958,968136,731517
9957,526,503333,493895,649440,436176,544985,1006635
9958,928,968078,778623,839518,613373,746248,1148165
9959,113,113715,190482,576314,288965,265376,151773
9960,2,0,1030,0,0,10619,0
9961,1,394,0,0,0,0,0
9962,0,0,0,0,0,0,0
9963,59,551944,17923,264600,80530,342648,234053
9964,18,28429,0,0,5454,10802,13434
9965,1417,954569,996111,1018198,939936,856314,1198642
9966,857,626953,926842,942173,657050,771104,1184976
9967,614,90089,395117,478303,338501,385893,213640
9968,49,60519,37248,347451,66247,0,143128
9969,747,483975,850197,923098,913796,889338,1336608
9970,16,19525,0,18495,10421,2721,0
9971,65,19798,50956,83268,77918,148819,0
9973,224,43879,382492,821064,165217,454526,558742
9974,338,101795,88647,302285,257635,241197,248140
9975,13,10510,70519,11298,16850,14462,0
9976,0,0,0,0,0,0,0
9977,979,587650,985854,924089,823025,1190277,1426126
9978,1153,370777,1126411,957427,1035623,964586,1461654
9980,557,240466,172511,321867,177952,212911,164908
9981,3,0,0,0,33185,0,0
9982,504,381611,407176,146872,489717,645251,561480
9983,2200,1782184,2391511,2505646,1591157,1777788,2444187
9984,15,0,27628,17015,0,29248,0
9985,1000,1010907,975528,664971,796755,954876,843310
9986,185,396564,272619,415382,288759,411632,288608
9987,56,82384,0,93483,133525,15676,0
9988,545,512106,732757,651768,353769,574382,607641
9989,575,711718,742843,836095,568785,387069,158481
9990,22,26462,5665,10055,13801,16505,0
9991,1101,1158469,1084560,1275965,1026001,877111,771947
9992,7,31450,0,0,0,0,2681
9993,1226,1083578,1309070,1650289,1011391,1042449,658162
9994,0,0,0,0,0,0,0
9995,0,0,0,0,0,0,0
9996,251,160266,174832,87084,40963,265935,384809
9997,438,166080,393538,305532,231577,499551,627083
9998,117,482761,0,269546,7432,0,0
9999,852,818904,876486,973332,1095943,1071344,1441730
10000,3,26540,0,0,0,0,0
10002,144,229440,235069,241690,14810,118490,169881
10003,1261,945803,1068389,827109,756614,1014422,935933
10004,49,160677,293574,141191,86626,191236,272675
10005,1236,856044,631362,622787,526174,606675,540312
10006,1391,1021088,1029664,951943,1240624,1100758,1320257
